category,path,line,snippet
control_mode_or_runner_args,ros2_ws/install/_local_setup_util_ps1.py,27,parser = argparse.ArgumentParser(
control_mode_or_runner_args,ros2_ws/install/_local_setup_util_ps1.py,30,parser.add_argument(
control_mode_or_runner_args,ros2_ws/install/_local_setup_util_ps1.py,33,parser.add_argument(
control_mode_or_runner_args,ros2_ws/install/_local_setup_util_ps1.py,36,parser.add_argument(
state_reading_mapping,ros2_ws/install/_local_setup_util_ps1.py,64,Find packages based on colcon-specific files created during installation.
state_reading_mapping,ros2_ws/install/_local_setup_util_ps1.py,201,basenames = OrderedDict()
state_reading_mapping,ros2_ws/install/_local_setup_util_ps1.py,224,# group remaining source lines by basename
state_reading_mapping,ros2_ws/install/_local_setup_util_ps1.py,226,if path_without_ext not in basenames:
state_reading_mapping,ros2_ws/install/_local_setup_util_ps1.py,227,basenames[path_without_ext] = set()
state_reading_mapping,ros2_ws/install/_local_setup_util_ps1.py,231,basenames[path_without_ext].add(ext)
state_reading_mapping,ros2_ws/install/_local_setup_util_ps1.py,233,# add the dsv extension to each basename if the file exists
state_reading_mapping,ros2_ws/install/_local_setup_util_ps1.py,234,"for basename, extensions in basenames.items():"
state_reading_mapping,ros2_ws/install/_local_setup_util_ps1.py,235,if not os.path.isabs(basename):
state_reading_mapping,ros2_ws/install/_local_setup_util_ps1.py,236,"basename = os.path.join(prefix, basename)"
state_reading_mapping,ros2_ws/install/_local_setup_util_ps1.py,237,if os.path.exists(basename + '.dsv'):
state_reading_mapping,ros2_ws/install/_local_setup_util_ps1.py,240,"for basename, extensions in basenames.items():"
state_reading_mapping,ros2_ws/install/_local_setup_util_ps1.py,241,if not os.path.isabs(basename):
state_reading_mapping,ros2_ws/install/_local_setup_util_ps1.py,242,"basename = os.path.join(prefix, basename)"
state_reading_mapping,ros2_ws/install/_local_setup_util_ps1.py,246,"basename + '.dsv', prefix, primary_extension=primary_extension,"
state_reading_mapping,ros2_ws/install/_local_setup_util_ps1.py,253,'script_path': basename + '.' + primary_extension})]
state_reading_mapping,ros2_ws/install/_local_setup_util_ps1.py,259,'script_path': basename + '.' + additional_extension})]
state_reading_mapping,ros2_ws/install/_local_setup_util_ps1.py,319,env_state = {}
state_reading_mapping,ros2_ws/install/_local_setup_util_ps1.py,323,global env_state
state_reading_mapping,ros2_ws/install/_local_setup_util_ps1.py,324,if name not in env_state:
state_reading_mapping,ros2_ws/install/_local_setup_util_ps1.py,326,env_state[name] = set(os.environ[name].split(os.pathsep))
state_reading_mapping,ros2_ws/install/_local_setup_util_ps1.py,328,env_state[name] = set()
state_reading_mapping,ros2_ws/install/_local_setup_util_ps1.py,335,if value not in env_state[name]:
state_reading_mapping,ros2_ws/install/_local_setup_util_ps1.py,336,env_state[name].add(value)
state_reading_mapping,ros2_ws/install/_local_setup_util_ps1.py,345,global env_state
state_reading_mapping,ros2_ws/install/_local_setup_util_ps1.py,346,if name not in env_state:
state_reading_mapping,ros2_ws/install/_local_setup_util_ps1.py,348,env_state[name] = set(os.environ[name].split(os.pathsep))
state_reading_mapping,ros2_ws/install/_local_setup_util_ps1.py,350,env_state[name] = set()
state_reading_mapping,ros2_ws/install/_local_setup_util_ps1.py,357,if value not in env_state[name]:
state_reading_mapping,ros2_ws/install/_local_setup_util_ps1.py,358,env_state[name].add(value)
state_reading_mapping,ros2_ws/install/_local_setup_util_ps1.py,372,global env_state
state_reading_mapping,ros2_ws/install/_local_setup_util_ps1.py,374,for name in env_state:
state_reading_mapping,ros2_ws/install/_local_setup_util_ps1.py,385,global env_state
state_reading_mapping,ros2_ws/install/_local_setup_util_ps1.py,386,env_state[name] = value
state_reading_mapping,ros2_ws/install/_local_setup_util_ps1.py,393,global env_state
state_reading_mapping,ros2_ws/install/_local_setup_util_ps1.py,396,"if env_state.get(name, os.environ.get(name)):"
candidate_scale_or_blending,ros2_ws/install/_local_setup_util_sh.py,130,# select packages with no dependencies in alphabetical order
control_mode_or_runner_args,ros2_ws/install/_local_setup_util_sh.py,4,import argparse
control_mode_or_runner_args,ros2_ws/install/_local_setup_util_sh.py,27,parser = argparse.ArgumentParser(
control_mode_or_runner_args,ros2_ws/install/_local_setup_util_sh.py,30,parser.add_argument(
control_mode_or_runner_args,ros2_ws/install/_local_setup_util_sh.py,33,parser.add_argument(
control_mode_or_runner_args,ros2_ws/install/_local_setup_util_sh.py,36,parser.add_argument(
state_reading_mapping,ros2_ws/install/_local_setup_util_sh.py,64,Find packages based on colcon-specific files created during installation.
state_reading_mapping,ros2_ws/install/_local_setup_util_sh.py,201,basenames = OrderedDict()
state_reading_mapping,ros2_ws/install/_local_setup_util_sh.py,224,# group remaining source lines by basename
state_reading_mapping,ros2_ws/install/_local_setup_util_sh.py,226,if path_without_ext not in basenames:
state_reading_mapping,ros2_ws/install/_local_setup_util_sh.py,227,basenames[path_without_ext] = set()
state_reading_mapping,ros2_ws/install/_local_setup_util_sh.py,231,basenames[path_without_ext].add(ext)
state_reading_mapping,ros2_ws/install/_local_setup_util_sh.py,233,# add the dsv extension to each basename if the file exists
state_reading_mapping,ros2_ws/install/_local_setup_util_sh.py,234,"for basename, extensions in basenames.items():"
state_reading_mapping,ros2_ws/install/_local_setup_util_sh.py,235,if not os.path.isabs(basename):
state_reading_mapping,ros2_ws/install/_local_setup_util_sh.py,236,"basename = os.path.join(prefix, basename)"
state_reading_mapping,ros2_ws/install/_local_setup_util_sh.py,237,if os.path.exists(basename + '.dsv'):
state_reading_mapping,ros2_ws/install/_local_setup_util_sh.py,240,"for basename, extensions in basenames.items():"
state_reading_mapping,ros2_ws/install/_local_setup_util_sh.py,241,if not os.path.isabs(basename):
state_reading_mapping,ros2_ws/install/_local_setup_util_sh.py,242,"basename = os.path.join(prefix, basename)"
state_reading_mapping,ros2_ws/install/_local_setup_util_sh.py,246,"basename + '.dsv', prefix, primary_extension=primary_extension,"
state_reading_mapping,ros2_ws/install/_local_setup_util_sh.py,253,'script_path': basename + '.' + primary_extension})]
state_reading_mapping,ros2_ws/install/_local_setup_util_sh.py,259,'script_path': basename + '.' + additional_extension})]
state_reading_mapping,ros2_ws/install/_local_setup_util_sh.py,319,env_state = {}
state_reading_mapping,ros2_ws/install/_local_setup_util_sh.py,323,global env_state
state_reading_mapping,ros2_ws/install/_local_setup_util_sh.py,324,if name not in env_state:
state_reading_mapping,ros2_ws/install/_local_setup_util_sh.py,326,env_state[name] = set(os.environ[name].split(os.pathsep))
state_reading_mapping,ros2_ws/install/_local_setup_util_sh.py,328,env_state[name] = set()
state_reading_mapping,ros2_ws/install/_local_setup_util_sh.py,335,if value not in env_state[name]:
state_reading_mapping,ros2_ws/install/_local_setup_util_sh.py,336,env_state[name].add(value)
state_reading_mapping,ros2_ws/install/_local_setup_util_sh.py,345,global env_state
state_reading_mapping,ros2_ws/install/_local_setup_util_sh.py,346,if name not in env_state:
state_reading_mapping,ros2_ws/install/_local_setup_util_sh.py,348,env_state[name] = set(os.environ[name].split(os.pathsep))
state_reading_mapping,ros2_ws/install/_local_setup_util_sh.py,350,env_state[name] = set()
state_reading_mapping,ros2_ws/install/_local_setup_util_sh.py,357,if value not in env_state[name]:
state_reading_mapping,ros2_ws/install/_local_setup_util_sh.py,358,env_state[name].add(value)
state_reading_mapping,ros2_ws/install/_local_setup_util_sh.py,372,global env_state
state_reading_mapping,ros2_ws/install/_local_setup_util_sh.py,374,for name in env_state:
state_reading_mapping,ros2_ws/install/_local_setup_util_sh.py,385,global env_state
state_reading_mapping,ros2_ws/install/_local_setup_util_sh.py,386,env_state[name] = value
state_reading_mapping,ros2_ws/install/_local_setup_util_sh.py,393,global env_state
state_reading_mapping,ros2_ws/install/_local_setup_util_sh.py,396,"if env_state.get(name, os.environ.get(name)):"
mpc_wbc_candidate_torque,ros2_ws/install/robot_mpc_wbc_bridge/share/robot_mpc_wbc_bridge/launch/mujoco_bridge.launch.py,8,"package=""robot_mpc_wbc_bridge"","
mpc_wbc_candidate_torque,ros2_ws/install/robot_mpc_wbc_bridge/share/robot_mpc_wbc_bridge/launch/mujoco_bridge.launch.py,13,"""model_path"": ""/home/zanshi/robot-mpc-wbc-locomotion/assets/go1/scene.xml"","
state_reading_mapping,ros2_ws/install/robot_mpc_wbc_bridge/share/robot_mpc_wbc_bridge/launch/mujoco_bridge.launch.py,14,"""base_body"": ""trunk"","
mpc_wbc_candidate_torque,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/contact_force_qp.hpp,3,"#include ""robot_mpc_wbc_cpp_controller/control/swing_trajectory.hpp"""
mpc_wbc_candidate_torque,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/contact_force_qp.hpp,8,namespace robot_mpc_wbc_cpp_controller::control {
mpc_wbc_candidate_torque,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/contact_force_qp.hpp,54,}  // namespace robot_mpc_wbc_cpp_controller::control
swing_leg_pd,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/contact_force_qp.hpp,3,"#include ""robot_mpc_wbc_cpp_controller/control/swing_trajectory.hpp"""
swing_leg_pd,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/contact_force_qp.hpp,34,double max_swing_force_norm{0.0};
qp_osqp_solve_path,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/contact_force_qp.hpp,10,struct ContactForceQpConfig {
qp_osqp_solve_path,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/contact_force_qp.hpp,13,double friction_coefficient{0.5};
qp_osqp_solve_path,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/contact_force_qp.hpp,18,struct ContactForceQpInput {
qp_osqp_solve_path,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/contact_force_qp.hpp,23,struct ContactForceQpResult {
qp_osqp_solve_path,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/contact_force_qp.hpp,25,"std::string status{""not_solved""};"
qp_osqp_solve_path,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/contact_force_qp.hpp,32,double max_friction_violation{0.0};
qp_osqp_solve_path,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/contact_force_qp.hpp,37,class ContactForceQp {
qp_osqp_solve_path,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/contact_force_qp.hpp,39,explicit ContactForceQp(ContactForceQpConfig config = ContactForceQpConfig{});
qp_osqp_solve_path,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/contact_force_qp.hpp,41,[[nodiscard]] ContactForceQpResult solve(const ContactForceQpInput& input) const;
qp_osqp_solve_path,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/contact_force_qp.hpp,43,[[nodiscard]] bool checkConstraints(
qp_osqp_solve_path,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/contact_force_qp.hpp,44,"const ContactForceQpInput& input,"
qp_osqp_solve_path,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/contact_force_qp.hpp,45,"const ContactForceQpResult& result,"
qp_osqp_solve_path,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/contact_force_qp.hpp,48,[[nodiscard]] const ContactForceQpConfig& config() const { return config_; }
qp_osqp_solve_path,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/contact_force_qp.hpp,51,ContactForceQpConfig config_;
contact_gait_state,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/contact_force_qp.hpp,10,struct ContactForceQpConfig {
contact_gait_state,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/contact_force_qp.hpp,18,struct ContactForceQpInput {
contact_gait_state,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/contact_force_qp.hpp,20,"std::array<bool, 4> contact{true, true, true, true};"
contact_gait_state,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/contact_force_qp.hpp,23,struct ContactForceQpResult {
contact_gait_state,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/contact_force_qp.hpp,37,class ContactForceQp {
contact_gait_state,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/contact_force_qp.hpp,39,explicit ContactForceQp(ContactForceQpConfig config = ContactForceQpConfig{});
contact_gait_state,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/contact_force_qp.hpp,41,[[nodiscard]] ContactForceQpResult solve(const ContactForceQpInput& input) const;
contact_gait_state,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/contact_force_qp.hpp,44,"const ContactForceQpInput& input,"
contact_gait_state,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/contact_force_qp.hpp,45,"const ContactForceQpResult& result,"
contact_gait_state,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/contact_force_qp.hpp,48,[[nodiscard]] const ContactForceQpConfig& config() const { return config_; }
contact_gait_state,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/contact_force_qp.hpp,51,ContactForceQpConfig config_;
state_reading_mapping,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/contact_force_qp.hpp,3,"#include ""robot_mpc_wbc_cpp_controller/control/swing_trajectory.hpp"""
state_reading_mapping,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/contact_force_qp.hpp,8,namespace robot_mpc_wbc_cpp_controller::control {
state_reading_mapping,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/contact_force_qp.hpp,54,}  // namespace robot_mpc_wbc_cpp_controller::control
mpc_wbc_candidate_torque,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/gait_scheduler.hpp,7,namespace robot_mpc_wbc_cpp_controller::control {
mpc_wbc_candidate_torque,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/gait_scheduler.hpp,42,}  // namespace robot_mpc_wbc_cpp_controller::control
contact_gait_state,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/gait_scheduler.hpp,16,enum class ContactMode {
contact_gait_state,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/gait_scheduler.hpp,21,struct GaitState {
contact_gait_state,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/gait_scheduler.hpp,22,"std::array<bool, 4> contact{};"
contact_gait_state,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/gait_scheduler.hpp,23,ContactMode mode{ContactMode::TrotFRRL};
contact_gait_state,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/gait_scheduler.hpp,25,std::size_t phase_step{0};
contact_gait_state,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/gait_scheduler.hpp,28,class GaitScheduler {
contact_gait_state,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/gait_scheduler.hpp,30,explicit GaitScheduler(std::size_t half_period_steps = 200);
contact_gait_state,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/gait_scheduler.hpp,32,GaitState evaluate(std::size_t step) const;
contact_gait_state,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/gait_scheduler.hpp,36,static std::string mode_name(ContactMode mode);
state_reading_mapping,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/gait_scheduler.hpp,7,namespace robot_mpc_wbc_cpp_controller::control {
state_reading_mapping,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/gait_scheduler.hpp,21,struct GaitState {
state_reading_mapping,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/gait_scheduler.hpp,32,GaitState evaluate(std::size_t step) const;
state_reading_mapping,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/gait_scheduler.hpp,42,}  // namespace robot_mpc_wbc_cpp_controller::control
mpc_wbc_candidate_torque,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/swing_trajectory.hpp,6,namespace robot_mpc_wbc_cpp_controller::control {
mpc_wbc_candidate_torque,ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/swing_trajectory.hpp,26,}  // namespace robot_mpc_wbc_cpp_controller::control
